,4 - 5 keV,5 - 6 keV,6 - 7 keV,7 - 8 keV,8 - 9 keV,9 - 10 keV,10 - 11 keV,11 - 12 keV,12 - 13 keV,13 - 14 keV,14 - 15 keV,15 - 16 keV,16 - 18 keV,18 - 20 keV,20 - 22 keV,22 - 25 keV,25 - 28 keV,28 - 32 keV,32 - 36 keV,36 - 40 keV,40 - 45 keV,45 - 50 keV,50 - 56 keV,56 - 63 keV,63 - 70 keV,70 - 76 keV,76 - 84 keV,84 - 100 keV,100 - 120 keV,120 - 150 keV,150 keV - inf
2021-05-07T19:01:54.990,3.581380688709987,4.00199317382353,4.462770358059978,4.221727130133901,3.9833443326369946,3.715501945293284,3.482766425369471,3.2408923052320335,2.989004615698537,2.741742341833693,2.503109436671369,2.2405492482825995,2.197625099581138,1.813747736307581,1.6180480967120927,1.5754765086018998,1.414973347970818,2.201738416661712,1.6283889300503116,1.0746336182969043,1.0925452076056064,1.0836817472743012,1.2336305801644631,1.2671717284030137,1.2430380486862944,1.2074997233073055,1.8002013911267178,1.2700962814203305,2.0960405542954277,2.3321858896951086,1.867025307795158
2021-05-07T19:02:02.990,3.577664104732127,4.001511967042902,4.457902703026968,4.2171548085544215,3.979639412222907,3.7113642758412304,3.479791180189492,3.2334086211647555,2.979548374704095,2.737490819497709,2.4679778752797925,2.2187979981117376,2.183981218914592,1.8120773708565143,1.4771212547196624,1.4661258704181992,1.3913762391696494,2.200371635102761,1.615423952885944,1.0925452076056064,1.0606978403536116,1.0606978403536116,1.1972805581256194,1.298307137328508,1.2007137339640133,1.2007137339640133,1.7781512503836436,1.3064250275506875,2.176814480674777,2.103376055257288,1.8779469516291882
2021-05-07T19:02:10.990,3.571606941124885,3.9977084904521205,4.45314244575118,4.210676270692837,3.9716237017658353,3.7057889011810725,3.46211711323988,3.2206963416234284,2.962606072924127,2.7195384391373816,2.4580710082030826,2.2168254232660476,2.1889284837608534,1.773603622632923,1.4716583590181602,1.4567454953479444,1.3117538610557542,2.1822005912381215,1.6206564798196208,1.0836817472743012,0.9890046156985368,0.9945371042984978,1.1972805581256194,1.2872417111783478,1.1687920203141817,1.0836817472743012,1.7790550893818882,1.2522460504731183,2.3007584767542912,2.1850461017086076,1.8836614351536176
2021-05-07T19:02:18.990,3.564473725064019,3.990965642510851,4.449775284145961,4.204550670585912,3.964495339555093,3.6959848512730176,3.458260037360323,3.209280378533889,2.95394081128068,2.709269960975831,2.4424797690644486,2.1724569744005873,2.165095874754218,1.7170460679818138,1.4913616938342726,1.4548448600085102,1.3324384599156054,2.199000538519893,1.6271097112111386,1.0463000196529693,1.0463000196529693,1.021189299069938,1.2430380486862944,1.1868151244474543,1.1724569744005873,1.1868151244474543,1.7423322823571483,1.2304489213782739,2.0530784434834195,2.2627476376981845,1.8558219054060299
2021-05-07T19:02:26.990,3.5648287462890647,3.9872248206866674,4.440950385282804,4.199055465573674,3.959667327306078,3.6893310617504445,3.4456625722652725,3.196279839397895,2.9398311337680387,2.6830470382388496,2.442283743567145,2.213185600588601,2.169527489553293,1.7680828557231396,1.4661258704181992,1.5034501934420117,1.3196264841556398,2.198313363563387,1.6127838567197355,1.041392685158225,0.9945371042984978,0.9294189257142927,1.2141813086638207,1.3010299956639813,1.1180993120779945,1.1868151244474543,1.7472175361399929,1.295567099962479,2.0091320695404717,2.2210880684827314,1.8618329976579449
2021-05-07T19:02:34.990,3.563199177143923,3.984549815065613,4.437590050255637,4.196455995049089,3.951361807517263,3.676041678831588,3.433729841799795,3.193820026016113,2.9436799665452753,2.6778349886836756,2.4275266803024946,2.1760912590556813,2.123443277531353,1.7558748556724915,1.462397997898956,1.489606966267722,1.4044060509212692,2.194514341882467,1.6422171294738805,1.0511525224473812,1.0159881053841302,1.0053950318867062,1.2174839442139063,1.3090976174120141,1.1222158782728267,1.1796953833245065,1.7606109383977047,1.3064250275506875,2.0394141191761372,2.1996866278914977,1.8535461212539044
2021-05-07T19:02:42.990,3.5548675642116945,3.9818355891567547,4.435503945043283,4.189100621402598,3.9439641704756876,3.669723550567511,3.427242602231036,3.1785093257409924,2.926020723163351,2.656936261920949,2.4187154968655955,2.1476763242410986,2.1583624920952498,1.738384123512156,1.4548448600085102,1.4679778752797927,1.3824673220158301,2.197969367916172,1.5938396610812713,1.1180993120779945,0.9890046156985368,0.8677620246502007,1.2207616539751422,1.2304489213782739,1.1796953833245065,1.1180993120779945,1.7363965022766423,1.2700962814203305,1.9878896099977452,2.2184698571955574,1.887195177041298
2021-05-07T19:02:50.990,3.5505646481196567,3.975328392749302,4.427664594062185,4.180165315573416,3.9379063766687503,3.6679546700372683,3.4251060729566056,3.166133970305109,2.916651310281067,2.6434526764861874,2.3961993470957363,2.154195657426271,2.0863598306747484,1.771771153745868,1.494850021680094,1.4716583590181602,1.3473300153169503,2.200371635102761,1.5711262770843117,1.1724569744005873,1.0463000196529693,0.8750612633917001,1.2304489213782739,1.3349561161368517,1.1499884564914762,1.2642273477562325,1.7530082150208883,1.2787536009528289,2.1363241321841935,2.243348148293831,1.8907003976988752
2021-05-07T19:02:58.990,3.5441145734093245,3.968471273814169,4.4224338860191645,4.1771178749792925,3.9297189961526193,3.6587266773270137,3.4122504896353445,3.159416788216739,2.890840019780741,2.648725835359072,2.3915966372874995,2.140272291029186,2.099076074764564,1.6495782291202497,1.4170562991191105,1.3374592612906562,1.3143939572219627,2.1996866278914977,1.588271706842329,1.0463000196529693,1,0.9777236052888477,1.2074997233073055,1.2336305801644631,1.1383026981662814,1.1796953833245065,1.7353992699626937,1.3037358890399062,2.146902869928199,2.2380461031287955,1.9111576087399766
2021-05-07T19:03:06.990,3.541189077284903,3.964666148879595,4.416540658048979,4.1733356225412495,3.9230431498557388,3.648920815768387,3.4076670313606607,3.152326572848545,2.9017987576304476,2.6352323462394964,2.3871672824025745,2.115194321434587,2.061640934061686,1.6507930396519308,1.4022613824546801,1.3143939572219627,1.2074997233073055,2.1735504566783983,1.5547919097420488,1.0053950318867062,0.9294189257142927,0.9602328731285124,1.1796953833245065,1.2207616539751422,1.1832698436828046,1.165095874754218,1.7403626894942439,1.2671717284030137,1.975431808509263,2.232996110392154,1.8886006620281743
